Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score,Average,Classification,
Wikipedia,525630,"Nice work on <url> - I had been a bit hesitant to put in those other reports, but now it looks great. How did you find out that I created it?",17,18,19,17,17,A233ONYNWKDIYF,AYG3MF094634L,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,1.160329212,17.6,Polite,0.054052501
Wikipedia,385920,<url> is kindxe1 related to the subjects we have been dealing with. Would you mind if I ask you for advice?,17,13,17,21,13,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A3S5L3I8O3Q2G,0.49604399,16.2,Polite,0.220101317
Wikipedia,243080,Your POV tag justified. Did you get any support for cleaning it up?,14,13,13,15,21,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,A207OR9LV0PAPY,0.111688225,15.2,Polite,0.072430426
Wikipedia,285623,"Slightly more seriously, there's a discussion over at <url> about the lack of non-European info regards torture.  Any chance that in your manifold research on all things psychohistorical you've found something that could be used to expand the section?",17,17,13,20,15,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,0.57514507,16.4,Polite,0.602755866
Wikipedia,183171,"Hey, i noiced that the special number in the Quran is 19, and worship is also on the 19th baha'i month. Did i just discover a Baha'i prophecy?",13,13,15,13,13,A1T5YMBH35PDBX,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,-0.187423505,13.4,Rude,0.351434046
Wikipedia,128270,Can you give me a general description of <url>? Does it mention anything about making movie?,17,13,13,13,15,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,0.025033324,14.2,Neutral,0.027668645
Wikipedia,281098,PS do you really think that attrition is a degeneration? Surely it's the norm?,9,13,13,13,12,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,-0.586743031,12,Rude,0.752253107
Wikipedia,112808,Hey. I'm proposing a <url> - would you be interested in coming along?,17,17,13,13,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,AIPK94CUWL45W,0.474957271,15.4,Polite,0.813750939
Wikipedia,97511,"I have reviewed your nomination for <url>, and still have a question. Could you reply at its nomination?",17,13,13,21,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28ZB4ZB13BWAI,A29B522D0BX6HN,AIPK94CUWL45W,0.201684357,15.4,Polite,0.512799375
Wikipedia,618715,If a main or major purpose of your presence here is to cause drama then I would support your being indefed. Am I misunderstanding something?,9,6,5,9,9,A233ONYNWKDIYF,A38WUWONC7EXTO,A1CIIX0CB0GR7H,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,-1.514255214,7.6,Rude,0.030800976
Wikipedia,573791,It seems <url> has tagged the following baiting articles <url> <url> <url> and <url> with a delete tag out of spite.  It there a  way to remedy this type of poor behaviour ?,17,9,13,9,9,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,ANS7S6PUWTLF7,-0.436064673,11.4,Rude,0.455225075
Wikipedia,290134,Hi Josiah- I'm a touch concerned about the entry on Ian Levine's bio about his comparison to the Abzorbaloff thing. Even if critics have speculated about it- is this really needed on a biographical page?,9,11,17,22,9,A233ONYNWKDIYF,APMYUTI3V3Y6R,A28TXBSZPWMEU9,A29B522D0BX6HN,A19ZT0TQPFA2,-0.113019244,13.6,Rude,0.152067174
Wikipedia,517712,Have you visited <url>???,9,8,17,9,14,A233ONYNWKDIYF,AO5E3LWBYM72K,A3LXBP8T6JMY9B,A204JAK7QRDWVM,A1KC138MX47DXA,-0.627015501,11.4,Rude,0.354176981
Wikipedia,164799,"What would the recommended sequencing be, then?... GAR, then FAR?",18,20,15,14,20,A2WKPCZU4U110T,AO5E3LWBYM72K,ARYGQ46IMW8AU,A38WUWONC7EXTO,A38N58BSMTA0BE,0.455896383,17.4,Polite,0.614977454
Wikipedia,335167,"I couldn't find your source. How is ""Ye"" related to or different from ""Dongye""?",14,13,16,13,13,A1T5YMBH35PDBX,A233ONYNWKDIYF,APMYUTI3V3Y6R,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,-0.012363424,13.8,Rude,0.330348173
Wikipedia,532974,"You removed the border issue coverage in <url>, and your explanation was that it's covered in another article. Where is it covered?",14,9,13,8,9,A1T5YMBH35PDBX,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-0.682148724,10.6,Rude,0.449730686
Wikipedia,383168,I'm pretty sure there already is a filter (possibly more than one) for this. What page got moved?,13,17,21,15,22,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,0.588587969,17.6,Polite,0.193918543
Wikipedia,144522,"Do you disagree with this reasoning?. If so, could you explain why?",21,13,13,21,21,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,A00613921OIEGJA322163,A2AMGE57IJVSHF,0.671110129,17.8,Polite,0.935002125
Wikipedia,384109,I feel <url> is a personal attack against me. Can you please remove it for me per <url>?,17,9,13,13,17,A233ONYNWKDIYF,A26YKYQIA3GX8B,ATVZXUW7O31EV,A29B522D0BX6HN,AIPK94CUWL45W,0.157194123,13.8,Rude,0.433006702
Wikipedia,624897,"I haven't done an 'official investigation' but perhaps it would be revealing.  Alright then, save us the time...enlighten us--how many links have you added to WP that are owned by Stephen Barrett?",13,7,9,10,5,A233ONYNWKDIYF,A34A6MSJTD9A4L,A15YL2MKU0RY98,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,-0.845655541,8.8,Rude,0.808303853
Wikipedia,198459,"Thanks for taking all that on....just wondering on the template if that Vancouver / North LM split vs Fraser Valley South LM split is something Elections BC cooked up; ""North"" and ""South"" just don't seem right geographically/compass-wise, it's more like ""West"" and East"".....I'm imagine there's reason to your rhyme; dito Vancouver Island/South Coast which is a-geographical somewhat if North Island is included (the Queen Charlotte Strait region is part of the Central Coast).  If those are divisions used by Elections BC I guess that's what it is, though....I can make some additions to various pages describing the changes relating to ridings they're made out of and waht areas are in/out in each case.....and since the districts were created in 2008, shouldn't hte title say that instead of 2009?",17,17,16,16,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,0.524797211,16.6,Polite,0.543515334
Wikipedia,577827,These edits appear to be related to the same issue that caused the page to be protected. Could you please explain why you are doing this?,21,17,14,9,13,A1R4VG71V6XECZ,A2WKPCZU4U110T,AYG3MF094634L,A26NYABOD7YBW8,A13CO3B2BRXQLZ,0.002574702,14.8,Neutral,0.715130691
Wikipedia,565445,Anytime. How do you like this closer crop?,14,18,21,25,20,A2WKPCZU4U110T,A22SZHZTF72TRM,A3L8MJ1C4OEDGV,A3E157ZN8XPUKJ,AC25X12LNYY6Y,0.751548256,19.6,Polite,0.052996084
Wikipedia,110401,Have you received the 1972 Encyclopedia of PNG you mentioned during the discussion about <url>? Was there a detailed entry for Dagora?,13,13,17,10,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A14L1L022A4SG7,A3S5L3I8O3Q2G,-0.177223777,13.2,Rude,0.958048224
Wikipedia,466185,The <url> has several pictures uploaded by you with no source or license information. I'd like to feature this article on the main page - could you please add this information before that?,9,21,8,17,17,A22SZHZTF72TRM,AO5E3LWBYM72K,AVHARSCRX7M9E,A3TFQK7QK8X6LM,A3FGBGZ4RKH712,-0.02695707,14.4,Neutral,0.902094338
Wikipedia,622327,How can you possibly know that? Have you tried to find additional content and failed to find it?,11,5,1,9,13,AYG3MF094634L,A3KVLFBRO8X2MZ,A2MWGIVIKOXWYM,A2ULMYRKQMNNFG,A302M81U0HM7RJ,-1.489465311,7.8,Rude,0.050285658
Wikipedia,627440,I added an outside review to the article's Discussion page.  Should this be put on the main article?,13,14,16,17,14,A22SZHZTF72TRM,A1QV3X9YMQQ3OQ,A3MN5VOZFQPNZF,AHH34KPTA2LSS,A2JFLNKFNQ3IVI,0.271070441,14.8,Neutral,0.786342079
Wikipedia,625734,"The Italian and English rules are different from the Spanish. But if you think about it, would it make sense to list every reserve player who makes a first team appearance?",15,13,14,12,15,AYG3MF094634L,A49HPQ9P5AHU4,A1E0EK09CA5OIO,A38WUWONC7EXTO,A2JKFTV0JXWMI6,0.078266848,13.8,Rude,0.413950126
Wikipedia,252891,Ok. Thanks TTGL. Are you like my handler or mentor now?,9,5,17,17,1,A233ONYNWKDIYF,A1W2G1N4BDF2DW,AD317NO9623GZ,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,-0.409642811,9.8,Rude,0.805313766
Wikipedia,217635,"APS = <url>. You lost me, which plant are you referring to above?",13,19,17,14,7,A3GEHPUTISVNB4,A3L8MJ1C4OEDGV,A2ULMYRKQMNNFG,A38WUWONC7EXTO,AEYHIQUDWJ3KV,-0.202852072,14,Rude,0.966343152
Wikipedia,629921,"I wonder, did anyone add new links leading to the portal?  Is there an easy way to check this?",13,19,17,16,15,A233ONYNWKDIYF,A3LXBP8T6JMY9B,A2ULMYRKQMNNFG,A1F4D2PZ7NNWTL,AB08R15AWTVDT,0.399173785,16,Polite,0.661309887
Wikipedia,627508,"I responded to your talk page comment, encouraging you to try your hand at reworking it.  Good analysis of a potential problem, so why not take a whack at it?",17,17,21,17,17,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1RT9SQ9D9DLOV,A1DTQSIIYIZL62,A1Y3Z92RE62NPS,0.878315495,17.8,Polite,0.402763526
Wikipedia,628466,"Editing pattern just means, have you made more than 3R in 24h. Why should S get blocked, when S didn't break 3RR?",9,10,5,18,13,A233ONYNWKDIYF,A2WKPCZU4U110T,A6YO9886DY2SC,AO5E3LWBYM72K,A1DTQSIIYIZL62,-0.7464465,11,Rude,0.087380525
Wikipedia,258490,"Your <url> is a brilliant idea! Would you mind if I linked to it from my collection of ""Useful things"" on my user page?",23,21,21,24,17,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPXB863TARAK,1.925188944,21.2,Polite,0.360131057
Wikipedia,25224,"I've been looking at some of the moves you have made, as above, which you justify by reference to <url>. Could you point out where in <url> this recommendation is made?",13,15,14,18,13,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.07770238,14.6,Neutral,0.735748423
Wikipedia,17795,"Hello, Jeff79. Would you weigh in on the above linked discussion regarding an edit you made?",17,17,17,17,17,A233ONYNWKDIYF,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A2AMGE57IJVSHF,0.719957088,17,Polite,0.189954696
Wikipedia,607236,"The three readings given for that kanji are &#12395;&#12435; (nin), &#12375;&#12398;&#12406; (shinobu), and &#12375;&#12398;&#12403; (shinobi).  So what's the reading of this word &#19981;&#24525;?",13,9,13,13,9,A233ONYNWKDIYF,AC25X12LNYY6Y,A2UBXHCHM2I6IL,A302M81U0HM7RJ,A22CF8BF9YQND7,-0.431516449,11.4,Rude,0.349266588
Wikipedia,2631,I think it is important to note that Spirit 03 was the last gunship to be brought down and that it has not been involved in a Class A mishap since that date. Should we include that?,13,20,17,17,22,A3KPQ7L5FS8SD6,A3RL5VZ7Y9FEG4,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,0.903350757,17.8,Polite,0.599544107
Wikipedia,236424,Hi. Is there any news on the <url>?,13,13,13,18,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3IHLWMZNBLUR4,0.195268452,14.8,Neutral,0.631832443
Wikipedia,460482,So it seems we both already know the problems with the current logo and the SVG one. What can I do to help you?,13,9,19,17,21,A2UFD1I8ZO1V4G,A3Q5YG3X67WHFD,A3EJ5TT2ZGBIDA,A38WUWONC7EXTO,A1DTQSIIYIZL62,0.592557342,15.8,Polite,0.267985532
Wikipedia,368684,"Note: Kurt's talk page almost certainly isn't a good place to seek a broad or unbiased consensus on this question, nor is it the appropriate venue in which to request an exemption from a ban &mdash; and in all honesty, I'm not sure that managing such an exemption for the purpose of posting gags would be a constructive use of anyone's time.  Perhaps it would be best to save the jokes for a time when you're once again allowed to edit in the WP namespace, or post whatever jokes you wish (within reason) in your own user space?",10,9,3,15,9,A16PRU8T6NZLN5,A233ONYNWKDIYF,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-1.189458801,9.2,Rude,0.275794863
Wikipedia,622556,No worries. So back to my question: what software makes them rock like that?,21,13,20,17,17,A16PRU8T6NZLN5,A233ONYNWKDIYF,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.690240154,17.6,Polite,0.719519282
Wikipedia,128622,I'm sorry but looking back on that edit I won't stand for that. Don't you think that actually removing the edit summary was a bit... well... let's say 'abusing sysop powers'?,9,12,20,1,9,A2UFD1I8ZO1V4G,AYG3MF094634L,A3L8MJ1C4OEDGV,A3TFQK7QK8X6LM,AZ1RJVNOZFIWV,-1.218095358,10.2,Rude,0.017406361
Wikipedia,339870,"Hey there. Do you mind if the Wells and Mendip Museum DYK you nominated ends up in the list of DYKs <url>, or would you rather it run sooner?",22,5,21,16,21,A2ZABRSFZKUOKV,ANMGOZ451W9ZN,A6YO9886DY2SC,AYG3MF094634L,A1BJTTNDDFZ3ZP,0.355429986,17,Polite,0.860055387
Wikipedia,146579,I presume you just removed every backlink to <url> on accident?  Did you need me to revert that real quick?,17,17,20,3,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A3IHLWMZNBLUR4,0.378814913,14.8,Neutral,0.973726629
Wikipedia,620534,"Here, let me parse it out for you:''I regret that because Gravitor and Carfiend's behavior consists of acting in tandem (in the manner of meat or sock puppets), refuse to discuss disputed content on the talk page, and continally provoke revert wars that some administrative intervention is likely required. '' Is it clear now?",9,9,7,12,2,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A34A6MSJTD9A4L,A3LXBP8T6JMY9B,A1Y3Z92RE62NPS,-1.662071692,7.8,Rude,0.869209057
Wikipedia,246921,"Hi I noticed that you changed the category at <url> from ""People from Alabama"" to ""People from Elmore County, Alabama"". Is this appropriate, as Opothleyahola was dead for three years before Elmore county had been organized and had been forcibly removed from the area more than thirty years before?",17,17,17,16,21,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AD317NO9623GZ,A28TXBSZPWMEU9,A236MXN66UEJW6,0.630399232,17.6,Polite,0.672491861
Wikipedia,130382,I re-drew the captions on the tugboat diagram <url>. Do they render correctly for you now?,13,13,13,13,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A3GOI327COFGY5,ANVEDG15GV3QE,0.03383398,13.8,Rude,0.152808675
Wikipedia,111266,"No, just admire them from a distance of a couple of centuries! You?",13,11,16,6,9,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,-0.625868084,11,Rude,0.817434941
Wikipedia,618997,"OK, we are talking about two remaining articles here. The categories serve absolutely no categorization purpose, so why are you being stubborn about it?",9,4,3,9,17,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A6YO9886DY2SC,AYG3MF094634L,A1BJTTNDDFZ3ZP,-1.667824706,8.4,Rude,0.894510106
Wikipedia,46372,"""Get Up"" was released in Canada??",11,13,8,5,16,AHH34KPTA2LSS,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A3TFQK7QK8X6LM,AEYHIQUDWJ3KV,-0.510302229,10.6,Rude,0.174368517
Wikipedia,179379,"I wish I could help you, but I know very little about Iranian rock music. Have you asked any other Iranian members?",17,17,21,21,19,A16PRU8T6NZLN5,ANMGOZ451W9ZN,A3454T4PU9GJM0,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,0.932509986,19,Polite,0.467856911
Wikipedia,325596,"You added partisan colours for the early Chancellors (such as a conservative blue colour for Bismarck); as the early Chancellors were not attached to any political party, and the ""party"" given is merely an approximate indication of their political leanings, I'm not sure if this is a good idea. Also, why did you remove the partisan colour from the last part of the table (the Republic)?",9,13,12,9,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A1G05O3HM7DNVZ,A29B522D0BX6HN,-0.800379147,11.2,Rude,0.917029965
Wikipedia,163057,"Thanks - does it actually make any difference in the rendered article whether <person> or <person> is used to link for a category? Obviously the latter allows easier entry (one less parameter) but I can't see that it makes any functional difference, once the template processes the parameters?",17,11,17,13,19,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,A1Y3Z92RE62NPS,A2WZQ92N4809N1,0.181941777,15.4,Polite,0.251599318
Wikipedia,627439,"Ok.  By the way, may I note that is an excellent resource you have there.   I noticed the other day that we had acquired a list at <url> of unproduced scripts/stories - it seems entirely genuine and fits with material I have read elsewhere but was uncited - I wonder if you could help find a source for it?",17,20,17,17,17,A3GEHPUTISVNB4,A3L8MJ1C4OEDGV,A2ULMYRKQMNNFG,A38WUWONC7EXTO,AEYHIQUDWJ3KV,0.673637122,17.6,Polite,0.092249206
Wikipedia,7708,You use the abbreviation WPMOS on your request on the Graphic Map Lab <url>. What does it mean?,13,11,15,13,11,A3KPQ7L5FS8SD6,A3RL5VZ7Y9FEG4,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,-0.098999818,12.6,Rude,0.903136678
Wikipedia,408037,ARSBot seems to not be working? Can it be turned back on?,13,13,13,13,13,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,-0.306997407,13,Rude,0.427260973
Wikipedia,305807,"Hi, I wsa just noticing that in <url>, players such as Tommy Walsh and Paul O'Connor have appeared under 'T' and 'P' respectively, rather than 'W' and 'O'.  How should that be fixed?",13,14,21,21,21,A233ONYNWKDIYF,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A00613921OIEGJA322163,A19ZT0TQPFA2,0.615747205,18,Polite,0.047225883
Wikipedia,623739,"I could take a peek, at least.  What problems are you having?",15,17,21,21,19,AS8T4IKYL4V7F,AMJAP6BGF5LVM,A302M81U0HM7RJ,A872FSFU7WV6W,A2WZQ92N4809N1,0.853614039,18.6,Polite,0.247859895
Wikipedia,559507,"I see you removed the review, which makes sense until at least four days from now, when it won't be mentioned on the mainpage at all. But maybe leave a note at <url> so he doesn't feel put-off?",13,1,17,9,13,A233ONYNWKDIYF,A2ZKDPANCVA690,A22SZHZTF72TRM,AHH34KPTA2LSS,A37ADCYLCSB5O2,-0.591878663,10.6,Rude,0.433036117
Wikipedia,421270,Are you saying that Racepacket attempted to contact Laura's employer? When and where did this happen?,9,13,17,13,9,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1YV1767FWKN3T,AIPK94CUWL45W,A19ZT0TQPFA2,-0.542153208,12.2,Rude,0.104925436
Wikipedia,628146,You have given your point by point rebuttals to my reasons several times. How can you say I haven't provided my reasoning?,15,5,5,11,14,A1486XFUE4FA27,A9Y5N2QRY4PNW,AE3D6SE2D8UPQ,A2UBXHCHM2I6IL,A2MR8AA4I9S89Y,-0.745660197,10,Rude,0.324725743
Wikipedia,491097,I personally don't think templates such as that are that good but this template connects a lot of different categories and articles together to try to grasp a huge subject . Have I made my idea clear?,17,15,8,16,6,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A6YO9886DY2SC,AYG3MF094634L,A1BJTTNDDFZ3ZP,-0.028144562,12.4,Rude,0.174004425
Wikipedia,172852,"I read the article and can see where it already addresses some of his reliabilty issues. I guess that as long as it was clear that the quotes were from his autobiography and if any other info on the lack of collaboration (from the intro or foreword of the new edition of his autobiography) were included, I think it would be OK. Is there a lot of material to add that is only in his autobiography?",13,20,17,13,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,0.237740327,15.2,Polite,0.3518696
Wikipedia,91189,No worries - the only thing I see holding up promotion is whether the ejectionsite website qualifies as a <url> or not. Can you tell me if the author's work has been cited elsewhere (like in books) or he is considered to be an expert in the field?,16,17,17,19,10,A1486XFUE4FA27,A233ONYNWKDIYF,A3GEHPUTISVNB4,AO5E3LWBYM72K,AC25X12LNYY6Y,0.41343492,15.8,Polite,0.659222218
Wikipedia,620039,"OK, so a website might not be reliable even if its sources are (despite the convenience in showing both on wikipedia for guidance, as mere reading material). But what you failed to explain is... WHY IS THIS PARTICULAR AND UNMENTIONED BY THE RULES WEBSITE UNRELIABLE?",10,1,5,9,13,A22SZHZTF72TRM,AC19WQADO0IFX,AK46ZNEC6R89C,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,-1.108776266,7.6,Rude,0.306024448
Wikipedia,152922,"Hi. Are you still a ""maybe"" for the meetup?",13,14,15,15,21,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,AYG3MF094634L,A1KC138MX47DXA,A1Y3Z92RE62NPS,0.287303174,15.6,Polite,0.733350781
Wikipedia,219360,"I hate to roll back 26 edits in a row, but I see a lot of good stuff, a lot of questionable and non-NPOV stuff, not much (if anything) in the way of citation, and a ton of misspellings.  Can we discuss these edits before imposing them, please?",21,21,9,9,21,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A28ZB4ZB13BWAI,0.622203602,16.2,Polite,0.717720924
Wikipedia,397759,I find it hard to believe one editor (even one so prolific as RickK) can have much of an effect overall. Do contributors on either side have any (non-anecdotal) evidence that suggests otherwise?,9,9,17,13,13,A233ONYNWKDIYF,AC25X12LNYY6Y,A2UBXHCHM2I6IL,A302M81U0HM7RJ,A22CF8BF9YQND7,-0.19105108,12.2,Rude,0.474549391
Wikipedia,624643,"It states on the page that it features her, they sample the song, and were going to try and get her to take part in the video... Surely this counts as being featured on the single?",14,14,11,19,9,A2WKPCZU4U110T,AYG3MF094634L,AC25X12LNYY6Y,A2MWGIVIKOXWYM,A3BM05OXSUCJII,-0.060011041,13.4,Rude,0.950135891
Wikipedia,624283,I wasn't sure whether you were actually reading anything because facts seem to bounce off of you like bullets off of Superman. And you accuse ''me'' of fantasies?,3,3,1,1,1,A2QN0EGBRGJU1M,A2GSW5RBAT5LQ5,AO5E3LWBYM72K,A2ULMYRKQMNNFG,A3TFQK7QK8X6LM,-2.71700335,1.8,Rude,0.032047684
Wikipedia,626900,"Yes, I agree. Would you please make the appropriate change?",21,17,21,13,20,A2NRW37D7QPLRE,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,A2WZQ92N4809N1,0.964351023,18.4,Polite,0.812506618
Wikipedia,347262,"I removed that second paragraph entirely, since the information is covered in the article.  Do you feel that the lead should be larger?",16,17,21,15,13,AYG3MF094634L,A1F4D2PZ7NNWTL,A3G7QIYLFOXFG7,AZOAW8JH5HJJK,A1Y3Z92RE62NPS,0.711767692,16.4,Polite,0.05135589
Wikipedia,384089,Maybe the area that is now the Chakma Autonomous District Council was (or is?) located within the Lawngtali district?,15,17,15,13,17,AW6UIL04MLQ9N,A34A6MSJTD9A4L,A3MN5VOZFQPNZF,AC25X12LNYY6Y,A1DTQSIIYIZL62,0.446185262,15.4,Polite,0.178328188
Wikipedia,152418,Can I get some time to finish what I am doing without everything being deleted??,17,9,9,13,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,-1.15413236,10.6,Rude,0.642493432
Wikipedia,437590,"The effect of these edits has been to circumvent policy and process to move the above article to non-verified, non-English article names without a discussion or consensus. Who will put this right?",19,10,13,16,16,A36UK50UE5YFVZ,A3LXBP8T6JMY9B,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,0.197350246,14.8,Neutral,0.54642672
Wikipedia,491850,"In short, based on the sparse information provided by outsiders, I would like to work constructively with you (and others) to whip the article into shape, as its presence seems warranted but the article is unlikely to garner necessary details from random contributors.  What shall I do next?",21,13,25,20,17,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPXB863TARAK,1.203712122,19.2,Polite,0.525946534
Wikipedia,336665,"Hmm, well I'll see before judging.  Does it also allow them to be listed from newest-to-oldest and separated into Russian and English references?",13,13,16,13,16,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AYG3MF094634L,A13CO3B2BRXQLZ,A38N58BSMTA0BE,0.075209213,14.2,Neutral,0.806055442
Wikipedia,473110,"OK, maybe I only started noticing it after that incident. Do you have diffs for your earlier opinions?",14,13,17,13,10,AYG3MF094634L,A302M81U0HM7RJ,A3TFQK7QK8X6LM,A34BMGP23XTAMN,A1HHQL4N00WU03,-0.088018043,13.4,Rude,0.839452758
Wikipedia,630255,You had problems with both versions? Do you have cookies enabled in <url>?,13,21,15,16,11,A233ONYNWKDIYF,A21753FQKCM5DQ,A2VMJFBCB921NI,ARYGQ46IMW8AU,AZOAW8JH5HJJK,0.365483496,15.2,Polite,0.391671166
Wikipedia,607187,Shudder?  Why?,9,9,13,7,14,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,A1Y3Z92RE62NPS,A2WZQ92N4809N1,-1.000523479,10.4,Rude,0.76841885
Wikipedia,192776,"On a different subject, does this article pass <url> and/or <url>? Could it be linked from <url> as the next album?",13,17,14,14,13,AISPSIJ54U4SC,AE3D6SE2D8UPQ,AYG3MF094634L,A1E0EK09CA5OIO,AZOAW8JH5HJJK,0.069729526,14.2,Neutral,0.70000485
Wikipedia,622775,"One more thing if you want, let's talk on the Seinfeld talk page. I think I am taking up your talk page so let's talk there instead, ok?",16,16,17,17,17,AW6UIL04MLQ9N,AYG3MF094634L,A2LBBOZZ22O24L,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,0.891668613,16.6,Polite,0.876645985
Wikipedia,621823,Since you already had the filmography listed I cut some films from the intro which you didn't tell much else about. Are you happy with my changes?,12,17,9,20,21,A1486XFUE4FA27,A233ONYNWKDIYF,A3GEHPUTISVNB4,AO5E3LWBYM72K,AC25X12LNYY6Y,0.327515948,15.8,Polite,0.932581077
Wikipedia,618931,Another proposal: since this about the EP why don't we just mention those that have more than 3 MEPs? VB & LN?,16,15,15,9,16,AHH34KPTA2LSS,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A3TFQK7QK8X6LM,AEYHIQUDWJ3KV,0.20166264,14.2,Neutral,0.275800307
Wikipedia,197207,"BTW, are you having a problem with the orange strip that tells you that you have a message? Mine keeps on coming back when there is no message?",16,14,9,18,13,ANMGOZ451W9ZN,AYG3MF094634L,AFFSRVGKGJR00,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,0.056330231,14,Rude,0.263417285
